-91	0.714305
-92	0.715892
-93	0.717479
-92	0.719066
-92	0.720684
-92	0.722271
-92	0.723857
-92	0.725444
-92	0.727306
-91	0.729168
-91	0.730755
-92	0.732341
-92	0.733959
-92	0.735546
-92	0.737133
-92	0.73872
-92	0.740307
-92	0.741894
-92	0.743572
-92	0.745159
-92	0.746746
-92	0.748333
-92	0.74992
-91	0.751598
-92	0.753185
-93	0.754772
-92	0.756359
-92	0.757977
-91	0.759564
-92	0.761151
-92	0.762737
-92	0.764324
-92	0.765942
-92	0.767529
-92	0.769116
-92	0.770703
-92	0.77229
-92	0.773907
-91	0.775494
-92	0.777081
-92	0.778668
-92	0.780285
-91	0.781933
-92	0.78352
-92	0.785107
-93	0.786694
-92	0.788281
-92	0.78996
-92	0.791547
-92	0.793103
-92	0.79469
-92	0.796277
-92	0.797955
-92	0.799542
-92	0.801129
-92	0.802716
-92	0.804303
-92	0.805982
-92	0.807568
-92	0.809155
-92	0.810742
-92	0.812329
-92	0.813977
-92	0.815564
-92	0.817151
-92	0.818769
-88	0.8206
-92	0.822461
-92	0.824048
-92	0.825635
-92	0.827222
-92	0.828901
-92	0.830488
-92	0.832074
-92	0.833661
-92	0.835248
-93	0.836927
-92	0.838514
-92	0.840101
-92	0.841688
-92	0.843275
-92	0.844862
-92	0.846448
-91	0.848035
-92	0.849653
-92	0.85124
-92	0.852888
-92	0.854505
-92	0.856092
-92	0.857679
-92	0.859266
-92	0.860945
-92	0.862531
-92	0.864118
-92	0.865705
-92	0.867353
-91	0.86894
-92	0.870527
-92	0.872114
-92	0.873701
-92	0.875319
-92	0.876905
-92	0.878492
-92	0.880079
-92	0.881666
-92	0.883253
-92	0.88484
-92	0.886427
-92	0.888014
-92	0.889631
-92	0.891279
-92	0.892866
-92	0.894453
-92	0.896071
-92	0.897658
-92	0.899336
-92	0.900923
-92	0.90251
-92	0.904097
-91	0.905684
-92	0.907332
-92	0.908919
-92	0.910506
-92	0.912123
-92	0.91371
-92	0.915541
-92	0.917433
-92	0.91902
-92	0.920607
-92	0.922194
-92	0.923781
-92	0.925399
-92	0.926986
-92	0.928573
-92	0.930251
-92	0.931838
-92	0.933425
-92	0.935012
-92	0.936629
-92	0.938308
-92	0.939895
-92	0.941482
-92	0.943069
-93	0.944656
-91	0.946334
-92	0.947921
-92	0.949508
-92	0.951095
-92	0.952682
-92	0.954269
-92	0.955886
-93	0.957473
-92	0.95906
-92	0.960647
-91	0.962325
-70	0.963912
-92	0.965499
-92	0.967117
-92	0.968704
-92	0.970382
-93	0.971969
-92	0.973556
-93	0.975143
-92	0.976761
-92	0.978347
-92	0.979934
-92	0.981521
-92	0.983108
-91	0.984695
-92	0.986282
-92	0.987869
-92	0.989456
-92	0.991043
-91	0.99263
-92	0.994217
-92	0.995804
-92	0.997421
-92	0.999008
-92	1.00075
-93	1.00233
-92	1.00392
-92	1.00551
-92	1.0071
-92	1.00896
-92	1.01082
-92	1.01241
-92	1.01399
-92	1.01558
-93	1.01726
-92	1.01884
-92	1.02043
-92	1.02202
-93	1.02364
-92	1.02522
-91	1.02684
-90	1.02843
-91	1.03001
-92	1.0316
-92	1.03319
-92	1.03478
-92	1.03636
-92	1.03795
-92	1.03981
-92	1.04179
-92	1.04338
-92	1.04497
-92	1.04656
-91	1.04823
-92	1.04982
-92	1.05141
-92	1.05299
-92	1.05458
-92	1.05626
-92	1.05785
-92	1.05943
-92	1.06102
-92	1.06267
-92	1.06426
-92	1.06584
-93	1.06746
-92	1.06905
-92	1.07063
-92	1.07222
-92	1.07381
-92	1.07543
-92	1.07701
-92	1.07866
-92	1.08028
-91	1.08186
-92	1.08345
-92	1.08504
-92	1.08672
-92	1.0883
-92	1.08989
-92	1.09148
-92	1.0931
-92	1.09477
-92	1.09636
-92	1.09795
-92	1.09953
-92	1.10112
-92	1.10289
-92	1.10475
-92	1.10634
-92	1.10793
-92	1.10954
-92	1.11116
-92	1.11275
-92	1.11434
-92	1.11592
-92	1.11751
-92	1.1191
-92	1.12068
-92	1.12227
-92	1.12389
-92	1.12554
-92	1.12712
-92	1.12874
-93	1.13033
-92	1.13191
-92	1.13359
-92	1.13518
-92	1.13677
-92	1.13835
-92	1.13994
-92	1.14162
-92	1.14321
-92	1.14482
-92	1.14641
-92	1.148
-91	1.14958
-93	1.15117
-92	1.15279
-92	1.15438
-92	1.15596
-92	1.15764
-92	1.15923
-91	1.16081
-93	1.16243
-92	1.16402
-92	1.1657
-92	1.16728
-92	1.16887
-92	1.17046
-92	1.17208
-92	1.17366
-92	1.17525
-92	1.17684
-93	1.17842
-92	1.18001
-92	1.1816
-92	1.18322
-92	1.1848
-92	1.18639
-92	1.18807
-92	1.18965
-92	1.19124
-92	1.19283
-92	1.19442
-92	1.19628
-92	1.19814
-92	1.19976
-92	1.20134
-92	1.20293
-92	1.20461
-92	1.2062
-92	1.20778
-92	1.20937
-92	1.21105
-92	1.21263
-93	1.21425
-60	1.21584
-59	1.21743
-59	1.21901
-61	1.2206
-58	1.22222
-60	1.2238
-59	1.22539
-61	1.22698
-61	1.22856
-91	1.23015
-92	1.23174
-92	1.23333
-92	1.235
-92	1.23659
-92	1.23818
-92	1.23977
-93	1.24138
-91	1.24303
-93	1.24465
-92	1.24623
-91	1.24782
-92	1.24941
-92	1.25109
-92	1.25267
-91	1.25426
-92	1.25585
-92	1.25743
-92	1.25911
-92	1.2607
-92	1.26229
-92	1.26387
-92	1.26546
-91	1.26714
-92	1.26873
-92	1.27031
-92	1.2719
-92	1.27355
-92	1.27514
-92	1.27672
-92	1.27834
-92	1.27993
-93	1.28151
-92	1.2831
-92	1.28469
-91	1.28627
-92	1.28786
-92	1.2896
-91	1.29146
-92	1.29308
-92	1.29467
-93	1.29625
-92	1.2979
-92	1.29949
-92	1.30108
-93	1.30269
-92	1.30428
-92	1.30587
-92	1.30745
-92	1.30904
-92	1.31063
-92	1.31221
-92	1.31389
-91	1.31548
-92	1.31707
-92	1.31865
-92	1.32024
-92	1.32192
-92	1.32351
-92	1.32509
-92	1.32668
-92	1.32833
-92	1.32992
-92	1.3315
-92	1.33309
-92	1.33468
-92	1.33626
-92	1.33785
-92	1.33944
-92	1.34102
-93	1.34261
-93	1.34429
-92	1.34588
-92	1.34746
-92	1.34908
-92	1.35067
-92	1.35232
-92	1.35393
-92	1.35552
-92	1.35711
-92	1.35869
-92	1.36037
-92	1.36196
-93	1.36355
-92	1.36513
-92	1.36675
-92	1.36834
-92	1.36992
-92	1.37151
-92	1.3731
-92	1.37469
-92	1.37636
-92	1.37795
-92	1.37954
-92	1.38112
-92	1.38271
-93	1.38457
-92	1.38643
-91	1.38802
-92	1.38961
-92	1.39129
-91	1.39287
-93	1.39446
-92	1.39605
-91	1.39767
-92	1.39931
-92	1.40093
-92	1.40252
-92	1.4041
-92	1.40569
-92	1.40734
-92	1.40893
-92	1.41051
-91	1.41213
-92	1.41372
-92	1.41537
-92	1.41698
-92	1.41857
-92	1.42016
-92	1.42174
-92	1.42342
-91	1.42501
-92	1.4266
-92	1.42818
-92	1.42986
-93	1.43145
-92	1.43304
-92	1.43462
-92	1.43621
-92	1.4378
-92	1.43941
-92	1.441
-92	1.44259
-92	1.44417
-92	1.44585
-92	1.44744
-92	1.44903
-92	1.45064
-92	1.45223
-92	1.45391
-92	1.4555
-91	1.45708
-92	1.45867
-92	1.46026
-92	1.46194
-92	1.46355
-92	1.46514
-92	1.46673
-93	1.46831
-93	1.4699
-92	1.47149
-91	1.47308
-91	1.47466
-90	1.47625
-92	1.47811
-92	1.47997
-93	1.48156
-92	1.48315
-92	1.48473
-92	1.48632
-92	1.48791
-92	1.48952
-92	1.49111
-92	1.49276
-92	1.49435
-92	1.49593
-92	1.49755
-92	1.49914
-92	1.50082
-92	1.5024
-92	1.50399
-91	1.50558
-92	1.50716
-92	1.50884
-92	1.51043
-92	1.51202
-92	1.5136
-92	1.51522
-92	1.51681
-91	1.51839
-92	1.51998
-92	1.52157
-92	1.52316
-92	1.52483
-92	1.52645
-92	1.52804
-93	1.52963
-92	1.53121
-92	1.53289
-92	1.53448
-93	1.53606
-92	1.53768
-92	1.53927
-92	1.54086
-92	1.54247
-92	1.54406
-93	1.54565
-92	1.54723
-89	1.54885
-92	1.55044
-93	1.55203
-92	1.55361
-92	1.55529
-92	1.55688
-93	1.5585
-92	1.56008
-92	1.5617
-92	1.56338
-92	1.56497
-92	1.56655
-92	1.56814
-92	1.56973
-92	1.57156
-92	1.57342
-92	1.57501
-92	1.57659
-92	1.57827
-92	1.57986
-92	1.58145
-92	1.58303
-93	1.58462
-92	1.58621
-92	1.58782
-92	1.58941
-92	1.591
-91	1.59258
-92	1.59417
-92	1.59576
-92	1.59734
-91	1.59893
-92	1.60052
-92	1.6022
-92	1.60378
-82	1.60537
-92	1.60696
-92	1.60855
-92	1.61022
-92	1.61181
-92	1.6134
-92	1.61498
-92	1.61657
-92	1.61825
-92	1.61984
-92	1.62142
-92	1.62301
-92	1.6246
-92	1.62621
-92	1.6278
-91	1.62939
-92	1.63098
-92	1.63256
-92	1.63424
-92	1.63583
-93	1.63742
-92	1.639
-92	1.64062
-93	1.64227
-91	1.64388
-92	1.64547
-92	1.64706
-92	1.64865
-92	1.65023
-92	1.65185
-92	1.65344
-92	1.65502
-92	1.65661
-92	1.6582
-92	1.65978
-92	1.6614
-92	1.66299
-92	1.66482
-92	1.66671
-92	1.6683
-93	1.66989
-92	1.67147
-92	1.67309
-92	1.67468
-92	1.67626
-92	1.67785
-92	1.67944
-92	1.68112
-92	1.6827
-92	1.68432
-92	1.68591
-92	1.6875
-92	1.68917
-92	1.69076
-91	1.69235
-92	1.69393
-92	1.69555
-92	1.69714
-92	1.69873
-92	1.70031
-90	1.70193
-92	1.70352
-92	1.7051
-93	1.70669
-92	1.70828
-92	1.7099
-92	1.71157
-91	1.71316
-93	1.71475
-92	1.71633
-92	1.71792
-92	1.7196
-93	1.72119
-92	1.72277
-92	1.72436
-92	1.72595
-92	1.72763
-92	1.72921
-92	1.7308
-92	1.73242
-92	1.734
-92	1.73568
-92	1.73727
-92	1.73886
-92	1.74044
-93	1.74203
-92	1.74371
-92	1.7453
-92	1.74688
-92	1.74847
-92	1.75015
-92	1.75177
-92	1.75335
-92	1.75494
-92	1.75653
-92	1.7583
-92	1.76016
-92	1.76175
-91	1.76336
-91	1.76495
-92	1.7666
-92	1.76822
-92	1.7698
-92	1.77139
-92	1.77298
-92	1.77456
-92	1.77615
-91	1.77777
-92	1.77935
-92	1.78094
-92	1.78262
-92	1.78421
-92	1.78579
-92	1.78738
-92	1.78897
-92	1.79065
-92	1.79226
-93	1.79385
-92	1.79544
-92	1.79706
-92	1.79864
-92	1.80023
-92	1.80185
-92	1.80343
-92	1.80502
-92	1.80661
-91	1.80822
-92	1.80981
-92	1.8114
-92	1.81308
-92	1.81466
-92	1.81625
-92	1.81787
-92	1.81946
-92	1.82113
-92	1.82272
-92	1.82431
-92	1.82589
-92	1.82751
-92	1.82919
-92	1.83078
-92	1.83236
-92	1.83395
-92	1.83557
-92	1.83725
-92	1.83883
-92	1.84042
-92	1.84201
-92	1.8436
-92	1.84527
-92	1.84689
-92	1.84848
-92	1.85006
-92	1.85193
-92	1.85379
-92	1.85541
-92	1.85699
-92	1.85858
-92	1.86026
-92	1.86184
-92	1.86343
-92	1.86505
-92	1.86664
-93	1.86828
-92	1.8699
-92	1.87149
-92	1.87308
-92	1.87469
-92	1.87637
-92	1.87796
-92	1.87955
-92	1.88113
-92	1.88272
-91	1.8844
-91	1.88598
-92	1.88757
-92	1.88916
-92	1.89081
-92	1.89239
-92	1.89401
-91	1.8956
-92	1.89718
-92	1.89877
-92	1.90036
-92	1.90198
-92	1.90356
-91	1.90515
-92	1.90683
-92	1.90842
-92	1.91
-92	1.91159
-92	1.91321
-92	1.91489
-92	1.91647
-93	1.91806
-92	1.91965
-91	1.92123
-93	1.92291
-92	1.92453
-92	1.92612
-92	1.9277
-92	1.92929
-92	1.93091
-92	1.93249
-92	1.93411
-92	1.9357
-92	1.93729
-92	1.93896
-92	1.94055
-92	1.94217
-92	1.94376
-92	1.94543
-92	1.9472
-92	1.94907
-92	1.95068
-92	1.95227
-92	1.95395
-93	1.95554
-92	1.95712
-93	1.95871
-92	1.9603
-92	1.96197
-92	1.96356
-92	1.96515
-92	1.96674
-92	1.96832
-92	1.96991
-92	1.9715
-92	1.97308
-92	1.97467
-91	1.97626
-92	1.97794
-92	1.97952
-92	1.98111
-92	1.9827
-92	1.98428
-92	1.98593
-92	1.98755
-92	1.98914
-92	1.99072
-92	1.99237
-92	1.99396
-92	1.99554
-92	1.99713
-92	1.99872
-92	2.0004
-92	2.00143
-92	2.0025
-92	2.00357
-92	2.00479
-92	2.00604
-91	2.00726
-91	2.00855
-92	2.00977
-92	2.01102
-92	2.01224
-92	2.01349
-92	2.01471
-92	2.01602
-92	2.01727
-92	2.01849
-92	2.01975
-92	2.02097
-92	2.02222
-91	2.02353
-92	2.02475
-92	2.026
-93	2.02722
-92	2.02847
-92	2.02972
-92	2.03095
-93	2.03244
-92	2.03384
-92	2.03525
-93	2.03668
-92	2.03809
-92	2.0398
-92	2.04184
-91	2.04324
-92	2.04465
-92	2.04605
-92	2.04755
-91	2.04898
-92	2.05039
-93	2.05179
-92	2.05319
-92	2.0546
-92	2.05609
-92	2.0575
-92	2.05893
-92	2.06033
-92	2.06174
-92	2.06323
-92	2.06464
-92	2.06607
-92	2.06748
-92	2.06888
-91	2.07028
-91	2.07178
-92	2.07321
-92	2.07462
-92	2.07602
-92	2.07745
-93	2.07895
-92	2.08035
-92	2.08176
-92	2.08316
-92	2.08457
-92	2.08606
-92	2.0875
-92	2.0889
-92	2.0903
-92	2.09171
-92	2.09314
-92	2.09464
-92	2.09604
-92	2.09744
-92	2.09888
-92	2.10028
-92	2.10172
-92	2.10312
-92	2.10455
-92	2.10596
-92	2.10736
-92	2.1088
-92	2.11026
-93	2.1117
-92	2.1131
-92	2.1145
-92	2.11594
-93	2.11737
-92	2.11878
-92	2.12018
-92	2.12161
-91	2.12302
-92	2.12442
-92	2.12589
-92	2.12732
-92	2.12873
-92	2.13013
-92	2.13153
-92	2.13318
-92	2.13489
-92	2.13629
-93	2.1377
-92	2.13913
-92	2.14054
-92	2.14203
-92	2.14343
-92	2.14487
-91	2.14627
-92	2.14768
-92	2.14917
-92	2.15058
-92	2.15201
-92	2.15341
-92	2.15482
-92	2.15634
-93	2.15775
-92	2.15915
-93	2.16056
-92	2.16196
-92	2.16339
-92	2.16489
-92	2.16629
-91	2.1677
-92	2.16913
-92	2.17053
-92	2.17203
-91	2.17343
-92	2.17484
-92	2.17627
-92	2.17768
-92	2.17908
-92	2.18058
-91	2.18201
-92	2.18341
-92	2.18482
-92	2.18625
-92	2.18769
-92	2.18909
-92	2.19052
-92	2.19193
-92	2.19333
-92	2.19477
-92	2.19623
-92	2.19763
-92	2.19904
-92	2.20044
-92	2.20185
-92	2.20331
-92	2.20472
-92	2.20612
-92	2.20752
-92	2.20896
-92	2.21036
-92	2.21183
-92	2.21326
-92	2.21466
-92	2.21607
-92	2.2175
-92	2.21894
-92	2.22034
-92	2.22177
-61	2.22318
-58	2.22458
-61	2.22602
-58	2.22763
-60	2.22934
-59	2.23075
-59	2.23218
-59	2.23359
-58	2.23508
-59	2.23648
-92	2.23792
-92	2.23932
-92	2.24073
-92	2.24216
-92	2.24366
-92	2.24506
-92	2.24646
-93	2.2479
-92	2.2493
-92	2.2508
-92	2.2522
-92	2.2536
-92	2.25504
-92	2.25644
-91	2.25794
-91	2.25934
-92	2.26075
-92	2.26218
-91	2.26358
-91	2.26502
-92	2.26651
-91	2.26792
-92	2.26932
-91	2.27076
-93	2.27216
-92	2.27359
-91	2.27503
-92	2.27643
-92	2.27784
-92	2.27927
-92	2.28067
-92	2.28217
-93	2.28357
-92	2.28498
-92	2.28641
-92	2.28782
-92	2.28925
-92	2.29068
-92	2.29209
-92	2.29352
-92	2.29493
-92	2.29633
-92	2.29776
-92	2.2992
-91	2.3006
-92	2.30204
-91	2.30344
-92	2.30488
-92	2.30631
-92	2.3079
-92	2.30948
-92	2.31107
-92	2.31269
-92	2.31427
-92	2.31586
-93	2.31745
-92	2.31901
-92	2.32078
-92	2.32264
-91	2.32422
-92	2.32581
-92	2.3274
-92	2.32905
-92	2.33063
-92	2.33222
-92	2.33381
-92	2.33539
-92	2.33701
-92	2.3386
-92	2.34018
-92	2.34177
-92	2.34336
-92	2.34504
-92	2.34662
-92	2.34821
-92	2.3498
-92	2.35138
-92	2.35306
-92	2.35465
-92	2.35624
-92	2.35782
-92	2.3595
-92	2.36109
-92	2.36268
-92	2.36426
-92	2.36585
-91	2.36744
-92	2.36902
-92	2.37061
-92	2.37223
-92	2.37382
-92	2.3754
-92	2.37699
-92	2.37858
-92	2.38016
-92	2.38175
-92	2.38343
-92	2.38502
-92	2.3866
-92	2.38819
-92	2.38978
-92	2.39145
-92	2.39304
-92	2.3946
-92	2.39619
-92	2.39777
-92	2.39945
-92	2.40104
-88	2.40262
-92	2.40421
-92	2.4058
-92	2.40739
-92	2.40897
-92	2.41056
-93	2.41215
-92	2.41373
-92	2.41556
-92	2.41743
-94	2.41901
-93	2.4206
-92	2.42219
-92	2.42377
-92	2.42536
-92	2.42695
-92	2.42856
-92	2.43021
-92	2.4318
-92	2.43339
-92	2.43497
-92	2.43656
-92	2.43824
-92	2.43983
-92	2.44141
-92	2.443
-92	2.44459
-92	2.44627
-92	2.44785
-92	2.44944
-92	2.45103
-92	2.45261
-92	2.45423
-92	2.45582
-92	2.4574
-89	2.45899
-93	2.46058
-92	2.46226
-92	2.46384
-91	2.46543
-92	2.46702
-92	2.4686
-92	2.47028
-92	2.47187
-92	2.47346
-92	2.47504
-92	2.47672
-92	2.47831
-91	2.4799
-92	2.48148
-92	2.48307
-92	2.48466
-92	2.48624
-92	2.48786
-92	2.48945
-92	2.49104
-93	2.49262
-92	2.49421
-92	2.49577
-92	2.49735
-92	2.49894
-92	2.50062
-92	2.5022
-92	2.50379
-92	2.50538
-92	2.50697
-92	2.5088
-92	2.51066
-92	2.51225
-92	2.51383
-92	2.51542
-92	2.5171
-92	2.51868
-91	2.52027
-92	2.52186
-92	2.52354
-92	2.52512
-92	2.52671
-91	2.5283
-92	2.52988
-92	2.53147
-92	2.53306
-92	2.53465
-92	2.53623
-93	2.53782
-92	2.53941
-92	2.54099
-92	2.54258
-92	2.54417
-92	2.54575
-92	2.54743
-92	2.54902
-91	2.55061
-91	2.55219
-92	2.55378
-92	2.55546
-92	2.55705
-92	2.55863
-92	2.56022
-92	2.56181
-92	2.56349
-92	2.56507
-92	2.56666
-92	2.56825
-93	2.56983
-92	2.57142
-92	2.57301
-92	2.57459
-92	2.57621
-92	2.5778
-92	2.57945
-92	2.58103
-91	2.58265
-92	2.58424
-92	2.58582
-91	2.5875
-92	2.58909
-92	2.59068
-92	2.59226
-90	2.59391
-92	2.5955
-93	2.59709
-92	2.59867
-91	2.60026
-92	2.60203
-92	2.60389
-92	2.60548
-92	2.60706
-92	2.60865
-92	2.61033
-92	2.61192
-92	2.6135
-92	2.61512
-92	2.61671
-92	2.6183
-92	2.61988
-92	2.62147
-92	2.62309
-92	2.62467
-93	2.62632
-92	2.62791
-92	2.6295
-92	2.63108
-92	2.63267
-92	2.63435
-92	2.63593
-92	2.63752
-92	2.63911
-92	2.64079
-92	2.64237
-92	2.64396
-92	2.64555
-92	2.64714
-92	2.64872
-92	2.65031
-92	2.6519
-92	2.65348
-92	2.65507
-92	2.65666
-92	2.65824
-92	2.65983
-92	2.66142
-92	2.663
-92	2.66468
-92	2.66627
-92	2.66786
-92	2.66944
-92	2.67103
-92	2.67268
-92	2.6743
-92	2.67588
-92	2.67747
-92	2.67906
-92	2.68074
-92	2.68232
-92	2.68391
-92	2.6855
-92	2.68708
-92	2.68867
-92	2.69026
-92	2.69184
-92	2.69343
-92	2.69502
-92	2.69688
-91	2.69874
-91	2.70033
-92	2.70192
-93	2.7035
-92	2.70509
-92	2.70671
-92	2.70829
-92	2.70988
-93	2.71153
-92	2.71312
-92	2.71473
-92	2.71632
-93	2.71791
-92	2.71958
-92	2.72117
-92	2.72276
-91	2.72435
-92	2.72593
-92	2.72761
-91	2.7292
-92	2.73079
-92	2.73237
-92	2.73399
-91	2.73564
-92	2.73722
-92	2.73881
-92	2.7404
-92	2.74202
-92	2.74366
-92	2.74525
-92	2.74684
-92	2.74842
-92	2.7501
-92	2.75169
-92	2.75328
-92	2.75486
-92	2.75648
-92	2.75807
-92	2.75966
-92	2.76124
-91	2.76283
-92	2.76442
-92	2.766
-92	2.76759
-92	2.76918
-92	2.77079
-92	2.77238
-92	2.77406
-92	2.77565
-92	2.77723
-92	2.77882
-92	2.78041
-92	2.78209
-92	2.78367
-92	2.78526
-91	2.78685
-92	2.78843
-92	2.79026
-92	2.79216
-91	2.79374
-92	2.7953
-92	2.79698
-92	2.79857
-92	2.80015
-92	2.80174
-92	2.80333
-92	2.80491
-92	2.8065
-92	2.80809
-92	2.80967
-92	2.81126
-92	2.81285
-92	2.81444
-92	2.81602
-92	2.81761
-92	2.8192
-91	2.82087
-92	2.82246
-92	2.82405
-92	2.82564
-91	2.82722
-92	2.8289
-92	2.83049
-92	2.83207
-92	2.83366
-92	2.83525
-92	2.83693
-92	2.83851
-92	2.8401
-92	2.84169
-92	2.84327
-91	2.84486
-92	2.84645
-92	2.84804
-92	2.84965
-92	2.85124
-92	2.85289
-92	2.85451
-92	2.85609
-92	2.85768
-92	2.85927
-92	2.86094
-92	2.86253
-92	2.86412
-92	2.86571
-92	2.86735
-92	2.86894
-93	2.87053
-92	2.87211
-92	2.8737
-91	2.87532
-92	2.87691
-92	2.87849
-92	2.88008
-92	2.88167
-92	2.88344
-92	2.8853
-92	2.88688
-92	2.8885
-90	2.89009
-92	2.89171
-92	2.89329
-92	2.89488
-92	2.89647
-92	2.89808
-92	2.89973
-92	2.90132
-92	2.90294
-91	2.90452
-92	2.90611
-91	2.90779
-91	2.90938
-92	2.91096
-92	2.91255
-91	2.91423
-91	2.91582
-92	2.9174
-92	2.91899
-92	2.92061
-93	2.92219
-92	2.92378
-92	2.92537
-91	2.92696
-92	2.92857
-91	2.93022
-93	2.93184
-91	2.93342
-91	2.93501
-92	2.9366
-92	2.93828
-92	2.93986
-92	2.94145
-92	2.94304
-93	2.94466
